Brewery,Beer Name,Beer Style,Beer ABV,Beer IBU,Beer Rating,Beer Total Ratings,Beer Added Date
Legion Brewing,Donut Go Bacon My Heart,Lager - Amber,"
N/A ABV ","
N/A IBU ",(3.59),"
181 Ratings ","
Added 02/01/20 "
Legion Brewing,Just A Regular Girl,Sour - Gose,"
4.7% ABV ","
10 IBU ",(3.85),"
170 Ratings ","
Added 08/20/16 "
Legion Brewing,System of A Brown,Brown Ale - American,"
5.2% ABV ","
40 IBU ",(3.7),"
177 Ratings ","
Added 01/08/17 "
Legion Brewing,Drop Your Schwarz,Schwarzbier,"
N/A ABV ","
N/A IBU ",(3.72),"
166 Ratings ","
Added 01/28/17 "
Legion Brewing,Born & Bread,Kvass,"
4.2% ABV ","
N/A IBU ",(3.81),"
155 Ratings ","
Added 06/12/18 "
Legion Brewing,Earthbound And Down,Belgian Blonde,"
7.3% ABV ","
24 IBU ",(3.66),"
168 Ratings ","
Added 09/18/16 "
Legion Brewing,Boo And Kay's Big Day,IPA - New England,"
6.5% ABV ","
54 IBU ",(3.8),"
163 Ratings ","
Added 03/30/18 "
Legion Brewing,Brown Paper Bag,Lager - American Light,"
4.4% ABV ","
15 IBU ",(3.55),"
161 Ratings ","
Added 07/28/18 "
Legion Brewing,Saturday Night Stinger,Farmhouse Ale - Saison,"
6.5% ABV ","
33 IBU ",(3.65),"
161 Ratings ","
Added 08/05/17 "
Legion Brewing,Boo Is On the Rye Again,IPA - Imperial / Double,"
8.5% ABV ","
15 IBU ",(3.91),"
162 Ratings ","
Added 08/04/18 "
Legion Brewing,Wittastic Wit,Wheat Beer - Witbier,"
4.7% ABV ","
17 IBU ",(3.41),"
158 Ratings ","
Added 12/17/15 "
Legion Brewing,By Vine And Stave,Farmhouse Ale - Saison,"
6.6% ABV ","
21 IBU ",(3.76),"
162 Ratings ","
Added 10/01/16 "
Legion Brewing,A Good Plant Gets You High,Farmhouse Ale - Saison,"
5.3% ABV ","
21 IBU ",(3.64),"
159 Ratings ","
Added 07/20/17 "
Legion Brewing,The Final Gauntlet,IPA - American,"
5.6% ABV ","
40 IBU ",(3.64),"
160 Ratings ","
Added 01/04/20 "
Legion Brewing,Ginseng Is For Lovers,Sour - Gose,"
5.4% ABV ","
5 IBU ",(3.76),"
164 Ratings ","
Added 04/21/17 "
Legion Brewing,Midwood Funk You Up,Sour - Other,"
5.9% ABV ","
11 IBU ",(3.54),"
162 Ratings ","
Added 04/07/17 "
Legion Brewing,Devonian,Barleywine - American,"
9.3% ABV ","
79 IBU ",(3.93),"
143 Ratings ","
Added 12/18/16 "
Legion Brewing,Cran-bizzle,Farmhouse Ale - Saison,"
6.1% ABV ","
24 IBU ",(3.5),"
146 Ratings ","
Added 12/18/15 "
Legion Brewing,Jungle Bock,Bock - Single / Traditional,"
7.7% ABV ","
19 IBU ",(3.75),"
152 Ratings ","
Added 05/14/16 "
Legion Brewing,Rise And Grind,Porter - Other,"
7.1% ABV ","
37 IBU ",(3.96),"
154 Ratings ","
Added 10/29/16 "
Legion Brewing,Trit For Tat,Farmhouse Ale - Saison,"
5% ABV ","
14 IBU ",(3.65),"
152 Ratings ","
Added 07/29/16 "
Legion Brewing,Cow Tipper,Stout - Milk / Sweet,"
6.6% ABV ","
29 IBU ",(3.89),"
144 Ratings ","
Added 11/14/16 "
Legion Brewing,Twisted Stem,Sour - Other,"
5.9% ABV ","
12 IBU ",(3.76),"
257 Ratings ","
Added 02/19/17 "
Legion Brewing,"Deepest, Darkest Secret",Dark Ale,"
7.2% ABV ","
60 IBU ",(3.64),"
149 Ratings ","
Added 10/06/18 "
Legion Brewing,Smoke 'Em If You Got 'Em,Lager - Helles,"
7% ABV ","
24 IBU ",(3.77),"
131 Ratings ","
Added 04/18/18 "
Legion Brewing,Viserion,Farmhouse Ale - Saison,"
6% ABV ","
N/A IBU ",(3.99),"
138 Ratings ","
Added 04/04/19 "
Legion Brewing,Slow Boat To India,IPA - Session / India Session Ale,"
4% ABV ","
32 IBU ",(3.49),"
144 Ratings ","
Added 04/01/17 "
Legion Brewing,I Ain't Afraid of No Gose,Sour - Gose,"
2% ABV ","
15 IBU ",(3.57),"
145 Ratings ","
Added 10/12/17 "
Legion Brewing,A Blonde Named Rosa,Blonde Ale,"
6.5% ABV ","
12 IBU ",(3.77),"
141 Ratings ","
Added 04/22/18 "
Legion Brewing,Red Wine BBL Aged Cloudy With A Chance of Hops,IPA - New England,"
6% ABV ","
60 IBU ",(3.95),"
142 Ratings ","
Added 06/29/18 "
Legion Brewing,Weiß And Shine,Bock - Weizenbock,"
5.1% ABV ","
13 IBU ",(3.55),"
139 Ratings ","
Added 06/02/16 "
Legion Brewing,Grambo,Red Ale - American Amber / Red,"
5% ABV ","
25 IBU ",(3.6),"
129 Ratings ","
Added 01/11/18 "
Legion Brewing,Sour Draft Kids,Sour - Other,"
4.3% ABV ","
8 IBU ",(3.68),"
134 Ratings ","
Added 02/02/19 "
Legion Brewing,Saison And Pepper,Farmhouse Ale - Saison,"
5.8% ABV ","
27 IBU ",(3.64),"
121 Ratings ","
Added 12/18/15 "
Legion Brewing,Legion Guava Juicy Jay,IPA - New England,"
6.3% ABV ","
68 IBU ",(3.93),"
131 Ratings ","
Added 01/03/20 "
Legion Brewing,Word To the Wise,Gruit / Ancient Herbed Ale,"
5.6% ABV ","
N/A IBU ",(3.77),"
114 Ratings ","
Added 04/18/18 "
Legion Brewing,Chris Barley,Barleywine - American,"
9.2% ABV ","
79 IBU ",(3.81),"
133 Ratings ","
Added 10/30/16 "
Legion Brewing,Grizzly Adams,Brown Ale - American,"
5.8% ABV ","
28 IBU ",(3.7),"
124 Ratings ","
Added 10/06/17 "
Legion Brewing,Cran You Dig It,Sour - Fruited,"
4.9% ABV ","
N/A IBU ",(3.74),"
127 Ratings ","
Added 12/08/18 "
Legion Brewing,Squirreled,Brown Ale - American,"
5.4% ABV ","
31 IBU ",(3.61),"
125 Ratings ","
Added 12/29/15 "
Legion Brewing,Winter Is Beer,Porter - Imperial / Double,"
8.5% ABV ","
46 IBU ",(3.87),"
134 Ratings ","
Added 10/12/17 "
Legion Brewing,Tonic the Hedgehog,Wheat Beer - American Pale Wheat,"
5.5% ABV ","
15 IBU ",(3.67),"
132 Ratings ","
Added 05/05/17 "
Legion Brewing,Mixed Culture Blonde,Sour - Other,"
5.5% ABV ","
7 IBU ",(3.62),"
116 Ratings ","
Added 10/31/18 "
Legion Brewing,Strawberry Peels,Cream Ale,"
5.1% ABV ","
16 IBU ",(3.54),"
125 Ratings ","
Added 05/09/20 "
Legion Brewing,Wheating Wainbow (Hoppy Wheat),Wheat Beer - American Pale Wheat,"
4.7% ABV ","
18 IBU ",(3.42),"
129 Ratings ","
Added 10/20/17 "
Legion Brewing,Jungle Barrel,Bock - Weizenbock,"
7.7% ABV ","
19 IBU ",(3.73),"
108 Ratings ","
Added 09/11/16 "
Legion Brewing,Slaughtermelon,Farmhouse Ale - Saison,"
5.5% ABV ","
28 IBU ",(3.49),"
122 Ratings ","
Added 09/24/16 "
Legion Brewing,Milkshake,IPA - Imperial / Double,"
7.8% ABV ","
N/A IBU ",(3.79),"
115 Ratings ","
Added 08/17/17 "
Legion Brewing,Razzmanian Devil,Stout - Other,"
6.8% ABV ","
N/A IBU ",(3.67),"
114 Ratings ","
Added 04/07/18 "
Legion Brewing,Dark Intentions,Stout - Oatmeal,"
5% ABV ","
43 IBU ",(3.86),"
128 Ratings ","
Added 08/30/17 "
Legion Brewing,Vine of the South,Sour - Other,"
4.2% ABV ","
18 IBU ",(3.73),"
123 Ratings ","
Added 09/14/17 "
Legion Brewing,Eric the Red,IPA - Red,"
6.2% ABV ","
58 IBU ",(3.73),"
116 Ratings ","
Added 09/07/17 "
Legion Brewing,Liz Lemons (aka Craft Chicks),Pale Ale - American,"
4.4% ABV ","
38 IBU ",(3.27),"
105 Ratings ","
Added 03/27/16 "
Legion Brewing,BBL-Aged Komrade Shokolad,Stout - Imperial / Double,"
10% ABV ","
65 IBU ",(4.08),"
113 Ratings ","
Added 12/19/17 "
Legion Brewing,Midwood Mule,Farmhouse Ale - Saison,"
6.8% ABV ","
42 IBU ",(3.7),"
108 Ratings ","
Added 02/25/16 "
Legion Brewing,Fuzzy Lover,Sour - Other,"
7.2% ABV ","
12 IBU ",(3.99),"
109 Ratings ","
Added 04/08/17 "
Legion Brewing,Rye’m Or Reason,Rye Beer,"
4.6% ABV ","
30 IBU ",(3.62),"
108 Ratings ","
Added 09/23/19 "
Legion Brewing,Entmoot,Farmhouse Ale - Other,"
6.8% ABV ","
5 IBU ",(4.06),"
113 Ratings ","
Added 09/11/19 "
Legion Brewing,Imminent Asteroid,IPA - American,"
7.3% ABV ","
N/A IBU ",(3.75),"
103 Ratings ","
Added 02/22/20 "
Legion Brewing,Late Tates With Nate,Pumpkin / Yam Beer,"
6.6% ABV ","
25 IBU ",(3.72),"
100 Ratings ","
Added 10/20/17 "
Legion Brewing,Nebula,Sour - Berliner Weisse,"
4% ABV ","
8 IBU ",(3.56),"
109 Ratings ","
Added 07/18/19 "
Legion Brewing,Stay A Little Lager,Lager - IPL (India Pale Lager),"
6.2% ABV ","
35 IBU ",(3.47),"
104 Ratings ","
Added 11/22/17 "
Legion Brewing,Legion Dark Epiphany,Brown Ale - Other,"
N/A ABV ","
N/A IBU ",(3.71),"
90 Ratings ","
Added 08/12/18 "
Legion Brewing,Legion American Wheat,Wheat Beer - Other,"
5.6% ABV ","
15 IBU ",(3.64),"
101 Ratings ","
Added 02/23/19 "
Legion Brewing,Against the Currant,Farmhouse Ale - Saison,"
7.1% ABV ","
20 IBU ",(3.55),"
101 Ratings ","
Added 01/12/19 "
Legion Brewing,Carolina Cones V2,Farmhouse Ale - Saison,"
6.8% ABV ","
25 IBU ",(3.87),"
100 Ratings ","
Added 09/24/18 "
Legion Brewing,The Farmer's Step-daughter,Farmhouse Ale - Saison,"
6.1% ABV ","
23 IBU ",(3.66),"
90 Ratings ","
Added 01/16/16 "
Legion Brewing,Doughboy,Kvass,"
N/A ABV ","
N/A IBU ",(3.51),"
93 Ratings ","
Added 10/05/18 "
Legion Brewing,Friar Tuck's Special,Belgian Tripel,"
8.3% ABV ","
27 IBU ",(3.6),"
94 Ratings ","
Added 10/16/16 "
Legion Brewing,The Orange Chick,Farmhouse Ale - Saison,"
5.5% ABV ","
20 IBU ",(3.6),"
89 Ratings ","
Added 01/12/19 "
Legion Brewing,Falkor,Farmhouse Ale - Other,"
5.8% ABV ","
5 IBU ",(3.87),"
94 Ratings ","
Added 10/31/19 "
Legion Brewing,Elara,Sour - Gose,"
6.5% ABV ","
N/A IBU ",(4.05),"
92 Ratings ","
Added 03/15/20 "
Legion Brewing,Bite Me,Red Ale - American Amber / Red,"
5.7% ABV ","
20 IBU ",(3.78),"
88 Ratings ","
Added 01/06/19 "
Legion Brewing,Tango Queen,Sour - Fruited Gose,"
3.9% ABV ","
7 IBU ",(3.8),"
77 Ratings ","
Added 01/18/20 "
Legion Brewing,Margarita Gose,Sour - Gose,"
4.3% ABV ","
N/A IBU ",(3.77),"
83 Ratings ","
Added 08/23/16 "
Legion Brewing,Court Shoes Only,IPA - Imperial / Double New England,"
8% ABV ","
N/A IBU ",(3.84),"
79 Ratings ","
Added 02/05/21 "
Legion Brewing,Booty Ride,Farmhouse Ale - Saison,"
5.4% ABV ","
26 IBU ",(3.44),"
84 Ratings ","
Added 06/23/16 "
Legion Brewing,Grapefruit Jalapeno Juan Direction,Sour - Gose,"
4.7% ABV ","
13 IBU ",(3.95),"
76 Ratings ","
Added 05/05/18 "
Legion Brewing,Oktoberfest Blonde,Blonde Ale,"
5.3% ABV ","
N/A IBU ",(3.62),"
85 Ratings ","
Added 09/29/16 "
Legion Brewing,BBL-Aged Beam Saber,IPA - American,"
5.9% ABV ","
26 IBU ",(3.78),"
76 Ratings ","
Added 08/17/17 "
Legion Brewing,Berliner Weisse,Sour - Berliner Weisse,"
N/A ABV ","
N/A IBU ",(3.66),"
72 Ratings ","
Added 12/22/15 "
Legion Brewing,The Jungle Bock,Bock - Weizenbock,"
8% ABV ","
N/A IBU ",(3.77),"
73 Ratings ","
Added 06/08/16 "
Legion Brewing,Juicy Jay Tropical,IPA - American,"
N/A ABV ","
N/A IBU ",(4),"
76 Ratings ","
Added 01/15/20 "
Legion Brewing,The Farmers Daughter,Farmhouse Ale - Saison,"
6.1% ABV ","
N/A IBU ",(3.48),"
68 Ratings ","
Added 01/14/16 "
Legion Brewing,General Zara-Gose,Sour - Fruited Gose,"
4.7% ABV ","
N/A IBU ",(3.81),"
71 Ratings ","
Added 08/23/20 "
Legion Brewing,Lil Buddy,Other,"
3.5% ABV ","
18 IBU ",(3.43),"
74 Ratings ","
Added 09/09/16 "
Legion Brewing,Lion In the Grass,Gruit / Ancient Herbed Ale,"
6.1% ABV ","
N/A IBU ",(3.69),"
65 Ratings ","
Added 03/25/17 "
Legion Brewing,Cinn City,Belgian Strong Dark Ale,"
7.9% ABV ","
27 IBU ",(3.79),"
71 Ratings ","
Added 10/22/17 "
Legion Brewing,Supernova Cranberry Orange,Sour - Fruited Berliner Weisse,"
5.5% ABV ","
13 IBU ",(3.93),"
65 Ratings ","
Added 11/20/20 "
Legion Brewing,Cumberland Cream,Cream Ale,"
4.6% ABV ","
15 IBU ",(3.42),"
71 Ratings ","
Added 09/17/19 "
Legion Brewing,Hay Diddle Diddle,Grisette,"
N/A ABV ","
N/A IBU ",(3.58),"
60 Ratings ","
Added 02/18/17 "
Legion Brewing,Pinky And the Brett,American Wild Ale,"
4.5% ABV ","
14 IBU ",(3.79),"
60 Ratings ","
Added 06/11/17 "
Legion Brewing,Loaf,Wheat Beer - Wheat Wine,"
5.47% ABV ","
N/A IBU ",(3.5),"
61 Ratings ","
Added 01/30/16 "
Legion Brewing,Cantaloupe Won't Elope,Wheat Beer - American Pale Wheat,"
5.8% ABV ","
23 IBU ",(3.4),"
60 Ratings ","
Added 09/02/16 "
Legion Brewing,Supernova Pineapple Mango Sour Ale,Sour - Fruited Berliner Weisse,"
5.5% ABV ","
13 IBU ",(3.71),"
67 Ratings ","
Added 08/06/20 "
Legion Brewing,Strawberry Lemonade Brown Paper Bag,Lager - American Light,"
4.4% ABV ","
8 IBU ",(3.72),"
62 Ratings ","
Added 06/21/19 "
Legion Brewing,Lost In the Midwoods,Winter Ale,"
5.3% ABV ","
38 IBU ",(3.84),"
54 Ratings ","
Added 12/03/16 "
Legion Brewing,Dark Noir,Stout - American,"
4.7% ABV ","
40 IBU ",(3.76),"
64 Ratings ","
Added 08/31/19 "
Legion Brewing,Quick Draw,Pale Ale - American,"
7.8% ABV ","
43 IBU ",(3.84),"
57 Ratings ","
Added 12/31/20 "
Legion Brewing,Ouroboros,American Wild Ale,"
6.5% ABV ","
N/A IBU ",(3.79),"
60 Ratings ","
Added 06/10/18 "
Legion Brewing,Tart Saison,Farmhouse Ale - Saison,"
6.3% ABV ","
5 IBU ",(3.78),"
56 Ratings ","
Added 06/17/19 "
Legion Brewing,Bread Winner,Farmhouse Ale - Saison,"
5.4% ABV ","
20 IBU ",(3.47),"
61 Ratings ","
Added 03/03/16 "
Legion Brewing,The Big 'E' (Farmhouse Ale),Farmhouse Ale - Saison,"
4.1% ABV ","
13 IBU ",(3.55),"
57 Ratings ","
Added 03/04/17 "
Legion Brewing,Burn Notice,Stout - American,"
10.2% ABV ","
N/A IBU ",(3.04),"
46 Ratings ","
Added 12/19/20 "
Legion Brewing,Ales For ALS,Pale Ale - American,"
5% ABV ","
N/A IBU ",(3.81),"
50 Ratings ","
Added 07/07/17 "
Legion Brewing,Daylight Ninja,Spiced / Herbed Beer,"
5.5% ABV ","
7 IBU ",(3.85),"
47 Ratings ","
Added 04/04/18 "
Legion Brewing,Supernova Blueberry Pomegranate,Sour - Fruited Berliner Weisse,"
5.5% ABV ","
13 IBU ",(3.87),"
53 Ratings ","
Added 01/15/21 "
Legion Brewing,Emiliano's Andean Bock,Bock - Doppelbock,"
5.8% ABV ","
20 IBU ",(3.64),"
57 Ratings ","
Added 01/12/19 "
Legion Brewing,Barrel Aged Red Rover,Red Ale - Irish,"
5.7% ABV ","
N/A IBU ",(3.84),"
47 Ratings ","
Added 03/12/17 "
Legion Brewing,Dry Irish Stout,Stout - Irish Dry,"
4% ABV ","
N/A IBU ",(3.85),"
46 Ratings ","
Added 03/23/17 "
Legion Brewing,Oatmeal Stout,Stout - Oatmeal,"
6.5% ABV ","
N/A IBU ",(3.54),"
49 Ratings ","
Added 01/14/17 "
Legion Brewing,"Game, Set, Smash",IPA - Session / India Session Ale,"
4.9% ABV ","
51 IBU ",(3.11),"
47 Ratings ","
Added 02/04/17 "
Legion Brewing,Defiant Blonde,Belgian Blonde,"
8.1% ABV ","
24 IBU ",(4.04),"
45 Ratings ","
Added 10/26/18 "
Legion Brewing,Don't Haze Me Bro,IPA - American,"
7.5% ABV ","
70 IBU ",(3.78),"
39 Ratings ","
Added 04/07/17 "
Legion Brewing,Little Red Hen,Farmhouse Ale - Bière de Garde,"
7.9% ABV ","
27 IBU ",(3.45),"
44 Ratings ","
Added 09/09/17 "
Legion Brewing,Wheatie Bird,Wheat Beer - Witbier,"
5.6% ABV ","
29 IBU ",(3.64),"
42 Ratings ","
Added 09/21/18 "
Legion Brewing,Nitty Gritty,Blonde Ale,"
4.7% ABV ","
17 IBU ",(3.6),"
40 Ratings ","
Added 02/21/18 "
Legion Brewing,Mind Ya Biscus,Pale Ale - American,"
5.9% ABV ","
47 IBU ",(3.68),"
36 Ratings ","
Added 04/26/20 "
Legion Brewing,Blue Eyes White Dragon,Wheat Beer - Witbier,"
5.1% ABV ","
8 IBU ",(3.7),"
36 Ratings ","
Added 02/19/21 "
Legion Brewing,Breakfast Stout,Stout - American,"
5% ABV ","
N/A IBU ",(3.66),"
39 Ratings ","
Added 09/15/17 "
Legion Brewing,Gravity Hammer,IPA - Brut,"
8.1% ABV ","
72 IBU ",(3.5),"
36 Ratings ","
Added 05/12/19 "
Legion Brewing,Pomona's Pyrus,Farmhouse Ale - Saison,"
5.5% ABV ","
N/A IBU ",(3.72),"
42 Ratings ","
Added 10/23/20 "
Legion Brewing,Russian Imperial Stout,Stout - Russian Imperial,"
9.8% ABV ","
N/A IBU ",(3.88),"
29 Ratings ","
Added 02/07/16 "
Legion Brewing,Supernova Cherry Lemon,Sour - Fruited Berliner Weisse,"
5.5% ABV ","
13 IBU ",(3.97),"
33 Ratings ","
Added 10/06/20 "
Legion Brewing,Legion Brewing Carolina Pilsner,Pilsner - Other,"
N/A ABV ","
N/A IBU ",(3.47),"
31 Ratings ","
Added 05/18/19 "
Legion Brewing,East Coast IPA,IPA - American,"
N/A ABV ","
N/A IBU ",(3.8),"
31 Ratings ","
Added 05/19/18 "
Legion Brewing,Mixed-Fermentation Peach Sour Ale,Sour - Other,"
N/A ABV ","
N/A IBU ",(3.98),"
28 Ratings ","
Added 03/19/17 "
Legion Brewing,Green Cow Lactose DIPA,IPA - American,"
7.9% ABV ","
N/A IBU ",(3.88),"
30 Ratings ","
Added 01/14/18 "
Legion Brewing,Barrel Aged Carolina Sparkle Party,Sour - Berliner Weisse,"
4% ABV ","
N/A IBU ",(3.82),"
24 Ratings ","
Added 03/30/18 "
Legion Brewing,Juicy Jay Mango And Peach,IPA - New England,"
6.3% ABV ","
N/A IBU ",(3.76),"
26 Ratings ","
Added 06/17/18 "
Legion Brewing,Triton,Sour - Fruited,"
6% ABV ","
10 IBU ",(3.8),"
26 Ratings ","
Added 11/18/20 "
Legion Brewing,Friar Tuck's Sourwood Honey Belgian,Belgian Tripel,"
8.4% ABV ","
N/A IBU ",(3.7),"
26 Ratings ","
Added 11/03/16 "
Legion Brewing,Little Red Wagon,Red Ale - Imperial / Double,"
8.4% ABV	 ","
N/A IBU ",(3.88),"
19 Ratings ","
Added 04/07/18 "
Legion Brewing,Rum Barrel Aged General Zara,Farmhouse Ale - Saison,"
4.8% ABV ","
N/A IBU ",(4.03),"
27 Ratings ","
Added 11/12/20 "
Legion Brewing,Legion Brewing Company Weekday Warrior,Blonde Ale,"
5.5% ABV ","
24 IBU ",(3.38),"
22 Ratings ","
Added 06/01/16 "
Legion Brewing,Adventure Tap,IPA - American,"
4% ABV ","
N/A IBU ",(3.41),"
22 Ratings ","
Added 07/16/16 "
Legion Brewing,Maple Brown,Brown Ale - American,"
N/A ABV ","
N/A IBU ",(3.94),"
22 Ratings ","
Added 03/18/17 "
Legion Brewing,Slainte (Nitro),Stout - Irish Dry,"
6% ABV ","
40 IBU ",(3.56),"
17 Ratings ","
Added 03/26/18 "
Legion Brewing,Bourbon Barrel Aged Komrade,Stout - Imperial / Double,"
10% ABV ","
65 IBU ",(3.89),"
23 Ratings ","
Added 03/04/20 "
Legion Brewing,Brett IPA,IPA - American,"
6.4% ABV ","
N/A IBU ",(3.66),"
22 Ratings ","
Added 06/30/17 "
Legion Brewing,Path To the Dark Side Nitro,Stout - Oatmeal,"
5% ABV ","
30 IBU ",(3.97),"
24 Ratings ","
Added 02/18/18 "
Legion Brewing,Juicy Joey,IPA - New England,"
6.3% ABV ","
N/A IBU ",(3.8),"
21 Ratings ","
Added 12/31/17 "
Legion Brewing,Melonious Funk,Farmhouse Ale - Saison,"
6.4% ABV ","
N/A IBU ",(3.64),"
20 Ratings ","
Added 10/27/18 "
Legion Brewing,Kentucky Sparkle Party,Sour - Berliner Weisse,"
4.5% ABV ","
8 IBU ",(3.9),"
22 Ratings ","
Added 12/08/19 "
Legion Brewing,Grambo Graham Cracker,Lager - Amber,"
5% ABV ","
N/A IBU ",(3.42),"
22 Ratings ","
Added 02/12/18 "
Legion Brewing,Imperial Porter,Porter - Imperial / Double,"
8.5% ABV ","
N/A IBU ",(3.57),"
15 Ratings ","
Added 11/19/17 "
Legion Brewing,Red Leader,Sour - Other,"
6.2% ABV ","
N/A IBU ",(3.98),"
12 Ratings ","
Added 12/16/17 "
Legion Brewing,Girl's Gone Wild Cucumber,Sour - Gose,"
N/A ABV ","
N/A IBU ",(3.38),"
12 Ratings ","
Added 04/21/16 "
Legion Brewing,Double Coffee Ipa,IPA - Imperial / Double,"
N/A ABV ","
N/A IBU ",(3.57),"
14 Ratings ","
Added 01/22/17 "
Legion Brewing,Banjo In A Barrel,American Wild Ale,"
5.8% ABV ","
N/A IBU ",(3.95),"
16 Ratings ","
Added 08/30/17 "
Legion Brewing,Rua Aged Carolina Sparkle Party,IPA - American,"
4% ABV ","
N/A IBU ",(3.67),"
15 Ratings ","
Added 04/06/18 "
Legion Brewing,Legion Boo the IPA Cat,IPA - American,"
6.5% ABV ","
N/A IBU ",(3.85),"
17 Ratings ","
Added 04/20/18 "
Legion Brewing,Sickle And Stave,American Wild Ale,"
7.5% ABV ","
N/A IBU ",(3.75),"
13 Ratings ","
Added 04/29/18 "
Legion Brewing,Legion Juan Margarita Gose,Sour - Gose,"
N/A ABV ","
N/A IBU ",(3.93),"
15 Ratings ","
Added 05/22/18 "
Legion Brewing,Dark Noir Cherry Stout,Stout - American,"
4.7% ABV ","
40 IBU ",(3.72),"
16 Ratings ","
Added 09/07/19 "
Legion Brewing,Berry Farie,Farmhouse Ale - Other,"
6% ABV ","
15 IBU ",(3.41),"
14 Ratings ","
Added 09/15/20 "
Legion Brewing,Weekend Warrior V2,Pilsner - Other,"
4.3% ABV ","
22 IBU ",(3.64),"
11 Ratings ","
Added 05/14/16 "
Legion Brewing,Regular Girl,Sour - Gose,"
N/A ABV ","
N/A IBU ",(3.87),"
15 Ratings ","
Added 08/18/16 "
Legion Brewing,“Tropical” Carolina Sparkle Party,Sour - Berliner Weisse,"
N/A ABV ","
N/A IBU ",(3.89),"
13 Ratings ","
Added 07/05/18 "
Legion Brewing,Earthbound And Down V.2,Red Ale - American Amber / Red,"
6.3% ABV ","
25 IBU ",(3.83),"
13 Ratings ","
Added 11/23/18 "
Legion Brewing,Carolina Sparkle W/ Blackberry Sage,Sour - Berliner Weisse,"
N/A ABV ","
N/A IBU ",(4.04),"
12 Ratings ","
Added 10/08/17 "
Legion Brewing,Legion Mole Komrade Shokolad,Stout - Russian Imperial,"
9.7% ABV ","
N/A IBU ",(N/A),"
8 Ratings ","
Added 12/09/17 "
Legion Brewing,Carolina Sparkle Party W/ Blueberry & Lavender,Sour - Berliner Weisse,"
4% ABV ","
8 IBU ",(3.73),"
13 Ratings ","
Added 05/25/18 "
Legion Brewing,Strawberry Rhubarb Saison,Farmhouse Ale - Saison,"
5.5% ABV ","
N/A IBU ",(N/A),"
9 Ratings ","
Added 05/20/16 "
Legion Brewing,Dark Intentions Stout,Stout - Oatmeal,"
N/A ABV ","
N/A IBU ",(3.75),"
10 Ratings ","
Added 08/31/17 "
Legion Brewing,Lost In the Midwoods Leads To Path To the Darkside,Winter Ale,"
8% ABV ","
N/A IBU ",(4.02),"
11 Ratings ","
Added 12/04/16 "
Legion Brewing,From Here To There (Mint And Rosemary),Pale Ale - American,"
N/A ABV ","
N/A IBU ",(3.93),"
10 Ratings ","
Added 04/29/18 "
Legion Brewing,Tequila BBL Aged Juan Direction,Sour - Gose,"
4.5% ABV ","
13 IBU ",(4.03),"
10 Ratings ","
Added 11/21/18 "
Legion Brewing,Nitro Double Ipa,IPA - Imperial / Double,"
N/A ABV ","
N/A IBU ",(N/A),"
7 Ratings ","
Added 03/17/19 "
Legion Brewing,Supernova Berliner Weiss,Sour - Berliner Weisse,"
4.8% ABV ","
N/A IBU ",(N/A),"
9 Ratings ","
Added 06/28/19 "
Legion Brewing,Red Clay,Cider - Traditional,"
4.8% ABV ","
N/A IBU ",(N/A),"
 9 Ratings ","
Added 01/24/16 "
Legion Brewing,Winter Pale,Pale Ale - American,"
5.3% ABV ","
N/A IBU ",(N/A),"
8 Ratings ","
Added 12/26/16 "
Legion Brewing,Midtown Funk You Up,Farmhouse Ale - Saison,"
5.9% ABV ","
11 IBU ",(N/A),"
9 Ratings ","
Added 04/28/17 "
Legion Brewing,Heartbeet,Stout - Other,"
N/A ABV ","
N/A IBU ",(N/A),"
9 Ratings ","
Added 02/15/18 "
Legion Brewing,Tart Cherry Saison,Farmhouse Ale - Saison,"
4.1% ABV ","
13 IBU ",(N/A),"
8 Ratings ","
Added 03/24/18 "
Legion Brewing,Legion Raspberry Berliner Weiss,Wheat Beer - Other,"
N/A ABV ","
N/A IBU ",(N/A),"
5 Ratings ","
Added 04/06/19 "
Legion Brewing,Strawberry Haze,IPA - American,"
4.8% ABV ","
35 IBU ",(N/A),"
7 Ratings ","
Added 04/07/17 "
Legion Brewing,Cinn City,Brown Ale - Belgian,"
7.9% ABV ","
27 IBU ",(N/A),"
8 Ratings ","
Added 11/04/17 "
Legion Brewing,Cinn City Spiced Amber,Spiced / Herbed Beer,"
7.9% ABV ","
29 IBU ",(N/A),"
7 Ratings ","
Added 11/27/17 "
Legion Brewing,Summer Park,Pale Ale - American,"
N/A ABV ","
N/A IBU ",(N/A),"
7 Ratings ","
Added 07/18/18 "
Legion Brewing,Cow Tipping,Stout - Milk / Sweet,"
N/A ABV ","
6 IBU ",(N/A),"
7 Ratings ","
Added 11/12/16 "
Legion Brewing,Komrade Shokolad Habanero Cinnamon,Stout - Russian Imperial,"
9.9% ABV ","
N/A IBU ",(N/A),"
7 Ratings ","
Added 12/28/17 "
Legion Brewing,Bourbon Barrel Aged Cloudy With A Chance of Hops,IPA - New England,"
6% ABV ","
60 IBU ",(N/A),"
5 Ratings ","
Added 11/11/18 "
Legion Brewing,Naughty By Nectar (Nectarine IPA),IPA - American,"
5% ABV ","
90 IBU ",(N/A),"
7 Ratings ","
Added 09/23/19 "
